CPI,CPI_Lag1,Total stock_Lag2
75.4121237032457,75.4121237032457,1070596.8376302
75.4121237032457,75.4121237032457,1070646.4750307
75.4121237032457,75.4121237032457,1070646.4750307
75.4121237032457,75.4121237032457,1070646.4750307
75.4188630232692,75.4121237032457,1070646.4750307
75.4256064940068,75.4188630232692,1070646.4750307
75.4323541154586,75.4256064940068,1070696.00298654
75.4323541154586,75.4323541154586,1070745.42149772
75.4323541154586,75.4323541154586,1070794.73056425
75.4391058876245,75.4323541154586,1070794.73056425
75.4458618105046,75.4391058876245,1070794.73056425
74.4,75.4458618105046,1070843.93018611
75.4593861084072,74.4,1070893.02036333
75.4661544834297,75.4593861084072,1070942.00109588
75.4661544834297,75.4661544834297,1070990.87238378
75.4661544834297,75.4661544834297,1071039.63422702
75.4729270091663,75.4661544834297,1071039.63422702
75.4797036856171,75.4729270091663,1071039.63422702
75.486484512782,75.4797036856171,1071088.2866256
75.4932694906611,75.486484512782,1071136.82957953
75.5000586192543,75.4932694906611,1071185.26308879
75.5000586192543,75.5000586192543,1071233.58715341
75.5000586192543,75.5000586192543,1071281.80177336
75.5068518985616,75.5000586192543,1071281.80177336
75.5136493285831,75.5068518985616,1071281.80177336
75.5204509093188,75.5136493285831,1071329.90694866
75.5272566407685,75.5204509093188,1071377.9026793
75.5340665229324,75.5272566407685,1071425.78896528
75.5340665229324,75.5340665229324,1071473.5658066
75.5340665229324,75.5340665229324,1071521.23320327
75.5408805558105,75.5340665229324,1071521.23320327
75.5476987394027,75.5408805558105,1071521.23320327
75.554521073709,75.5476987394027,1071568.79115528
75.5613475587295,75.554521073709,1071616.23966264
75.5681781944642,75.5613475587295,1071663.57872533
75.5681781944642,75.5681781944642,1071710.80834337
75.5681781944642,75.5681781944642,1071757.92851675
75.5750129809129,75.5681781944642,1071757.92851675
75.5818519180758,75.5750129809129,1071757.92851675
75.5886950059529,75.5818519180758,1071804.93924548
75.5955422445441,75.5886950059529,1071851.84052955
75.6023936338494,75.5955422445441,1071898.63236896
75.8,75.6023936338494,1071945.31476371
75.8,75.8,1071991.88771381
75.6161088646025,75.8,1072038.35121924
75.6229727060503,75.6161088646025,1072038.35121924
75.6298406982122,75.6229727060503,1072084.70528003
75.6298406982122,75.6298406982122,1072130.94989615
75.6298406982122,75.6298406982122,1072177.08506762
75.6298406982122,75.6298406982122,1072177.08506762
75.6298406982122,75.6298406982122,1072177.08506762
75.6298406982122,75.6298406982122,1072177.08506762
75.6367128410882,75.6298406982122,1072177.08506762
75.6435891346784,75.6367128410882,1072177.08506762
75.6504695789827,75.6435891346784,1072223.11079443
75.6573541740012,75.6504695789827,1072269.02707658
75.6573541740012,75.6573541740012,1072314.83391408
75.6573541740012,75.6573541740012,1072360.53130691
75.6642429197338,75.6573541740012,1072360.53130691
75.6711358161806,75.6642429197338,1072360.53130691
75.6780328633415,75.6711358161806,1072406.1192551
75.6849340612165,75.6780328633415,1072451.59775862
75.6918394098057,75.6849340612165,1072496.96681749
75.6918394098057,75.6918394098057,1072542.2264317
75.6918394098057,75.6918394098057,1072587.37660125
75.698748909109,75.6918394098057,1072587.37660125
75.7056625591265,75.698748909109,1072587.37660125
75.7125803598581,75.7056625591265,1072632.41732614
75.7195023113039,75.7125803598581,1072677.34860638
75.7264284134638,75.7195023113039,1072722.17044196
75.7264284134638,75.7264284134638,1072766.88283289
75.7264284134638,75.7264284134638,1072811.48577915
75.4,75.7264284134638,1072811.48577915
75.4,75.4,1072811.48577915
75.740293069926,75.4,1072855.97928076
75.7472316242283,75.740293069926,1072855.97928076
75.7541743292448,75.7472316242283,1072900.36333771
75.7541743292448,75.7541743292448,1072944.63795001
75.7541743292448,75.7541743292448,1072988.80311765
75.7611211849754,75.7541743292448,1072988.80311765
75.7680721914201,75.7611211849754,1072988.80311765
75.775027348579,75.7680721914201,1073032.85884063
75.781986656452,75.775027348579,1073076.80511895
75.7889501150392,75.781986656452,1073120.64195261
75.7889501150392,75.7889501150392,1073164.36934162
75.7889501150392,75.7889501150392,1073207.98728598
75.7959177243405,75.7889501150392,1073207.98728598
75.802889484356,75.7959177243405,1073207.98728598
75.8098653950856,75.802889484356,1073251.49578567
75.8168454565293,75.8098653950856,1073294.89484071
75.8238296686872,75.8168454565293,1073338.18445109
75.8238296686872,75.8238296686872,1073381.36461681
75.8238296686872,75.8238296686872,1073424.43533787
75.8308180315592,75.8238296686872,1073424.43533787
75.8378105451454,75.8308180315592,1073424.43533787
75.8448072094457,75.8378105451454,1073467.39661428
75.8448072094457,75.8448072094457,1073510.24844603
75.8518080244601,75.8448072094457,1073552.99083313
75.8518080244601,75.8518080244601,1073552.99083313
75.8518080244601,75.8518080244601,1073595.62377556
75.8588129901887,75.8518080244601,1073595.62377556
75.8658221066315,75.8588129901887,1073595.62377556
75.8728353737883,75.8658221066315,1073638.14727334
75.5,75.8728353737883,1073680.56132647
75.8868743602445,75.5,1073722.86593493
75.8868743602445,75.8868743602445,1073765.06109874
75.8868743602445,75.8868743602445,1073807.14681789
75.8939000795438,75.8868743602445,1073807.14681789
75.9009299495573,75.8939000795438,1073807.14681789
75.9079639702848,75.9009299495573,1073849.12309238
75.9150021417266,75.9079639702848,1073890.98992222
75.9220444638825,75.9150021417266,1073932.7473074
75.9220444638825,75.9220444638825,1073974.39524792
75.9220444638825,75.9220444638825,1074015.93374379
75.9290909367525,75.9220444638825,1074015.93374379
75.9361415603366,75.9290909367525,1074015.93374379
75.9431963346349,75.9361415603366,1074057.36279499
75.9502552596473,75.9431963346349,1074098.68240154
75.9573183353739,75.9502552596473,1074139.89256344
75.9573183353739,75.9573183353739,1074180.99328067
75.9573183353739,75.9573183353739,1074221.98455325
75.9643855618147,75.9573183353739,1074221.98455325
75.9643855618147,75.9643855618147,1074221.98455325
75.9714569389695,75.9643855618147,1074262.86638117
75.9785324668385,75.9714569389695,1074262.86638117
75.9856121454217,75.9785324668385,1074303.63876444
75.9856121454217,75.9856121454217,1074344.30170304
75.9856121454217,75.9856121454217,1074384.85519699
75.992695974719,75.9856121454217,1074384.85519699
75.9997839547304,75.992695974719,1074384.85519699
76.006876085456,75.9997839547304,1074425.29924629
76.0139723668957,76.006876085456,1074465.63385092
76.0210727990495,76.0139723668957,1074505.8590109
75.8,76.0210727990495,1074545.97472622
75.8,75.8,1074585.98099688
75.8,75.8,1074625.87782289
76.0352861154997,75.8,1074625.87782289
76.042398999796,76.0352861154997,1074625.87782289
76.0495160348064,76.042398999796,1074665.66520424
76.056637220531,76.0495160348064,1074705.3506586
76.056637220531,76.056637220531,1074744.97929196
76.056637220531,76.056637220531,1074784.55862198
76.0637625569697,76.056637220531,1074784.55862198
76.0708920441225,76.0637625569697,1074784.55862198
76.0780256819895,76.0708920441225,1074824.08864868
76.0851634705707,76.0780256819895,1074863.56937204
76.092305409866,76.0851634705707,1074903.00079206
76.092305409866,76.092305409866,1074942.38290875
76.092305409866,76.092305409866,1074981.71572212
76.0994514998754,76.092305409866,1074981.71572212
76.1066017405989,76.0994514998754,1074981.71572212
76.1137561320366,76.1066017405989,1075020.99923214
76.1209146741885,76.1137561320366,1075060.23343884
76.1280773670545,76.1209146741885,1075099.4183422
76.1280773670545,76.1280773670545,1075138.55394222
76.1280773670545,76.1280773670545,1075177.64023892
76.1352442106346,76.1280773670545,1075177.64023892
76.1424152049289,76.1352442106346,1075177.64023892
76.1495903499373,76.1424152049289,1075216.67723228
76.1567696456599,76.1495903499373,1075255.66492231
76.1639530920966,76.1567696456599,1075294.603309
76.1639530920966,76.1639530920966,1075333.49239237
76.1639530920966,76.1639530920966,1075372.3321724
76.1711406892474,76.1639530920966,1075372.3321724
76.1,76.1711406892474,1075372.3321724
76.1855283356915,76.1,1075411.12264909
76.1927283849848,76.1855283356915,1075449.86382245
76.1999325849922,76.1927283849848,1075488.55569248
76.1999325849922,76.1999325849922,1075527.19825918
76.1999325849922,76.1999325849922,1075565.79152254
76.2071409357137,76.1999325849922,1075565.79152254
76.2143534371494,76.2071409357137,1075565.79152254
76.2215700892993,76.2143534371494,1075604.33548257
76.2287908921632,76.2215700892993,1075642.83013927
76.2360158457414,76.2287908921632,1075681.27549263
76.2360158457414,76.2360158457414,1075719.67154266
76.2360158457414,76.2360158457414,1075758.01828936
76.2432449500336,76.2360158457414,1075758.01828936
76.2504782050401,76.2432449500336,1075758.01828936
76.2577156107606,76.2504782050401,1075796.31573273
76.2649571671953,76.2577156107606,1075834.56387276
76.2722028743441,76.2649571671953,1075872.76270946
76.2722028743441,76.2722028743441,1075910.91224282
76.2722028743441,76.2722028743441,1075949.01247285
76.2794527322071,76.2722028743441,1075949.01247285
76.2867067407842,76.2794527322071,1075949.01247285
76.2939649000755,76.2867067407842,1075987.06339955
76.3012272100808,76.2939649000755,1076025.06502292
76.3084936708004,76.3012272100808,1076063.01734295
76.3084936708004,76.3084936708004,1076100.92035965
76.3084936708004,76.3084936708004,1076138.77407301
76.3157642822341,76.3084936708004,1076138.77407301
76.3230390443819,76.3157642822341,1076138.77407301
76.3303179572439,76.3230390443819,1076176.57848305
76.33760102082,76.3303179572439,1076214.33358975
76.2,76.33760102082,1076252.03939311
76.2,76.2,1076289.69589315
76.2,76.2,1076327.30308985
76.3521796001146,76.2,1076327.30308985
76.3594751158331,76.3521796001146,1076327.30308985
76.3667747822658,76.3594751158331,1076364.86098322
76.3740785994127,76.3667747822658,1076402.36957325
76.3813865672736,76.3740785994127,1076439.82885995
76.3813865672736,76.3813865672736,1076477.23884332
76.3813865672736,76.3813865672736,1076514.59952335
76.3886986858487,76.3813865672736,1076514.59952335
76.396014955138,76.3886986858487,1076514.59952335
76.4033353751413,76.396014955138,1076551.91090006
76.4106599458589,76.4033353751413,1076589.17297342
76.4179886672906,76.4106599458589,1076626.38574346
76.4179886672906,76.4179886672906,1076663.54921016
76.4179886672906,76.4179886672906,1076700.66337353
76.4253215394364,76.4179886672906,1076700.66337353
76.4326585622963,76.4253215394364,1076700.66337353
76.4399997358704,76.4326585622963,1076737.72823357
76.4473450601587,76.4399997358704,1076774.74379027
76.454694535161,76.4473450601587,1076811.71004364
76.454694535161,76.454694535161,1076848.62699368
76.454694535161,76.454694535161,1076885.49464038
76.4620481608776,76.454694535161,1076885.49464038
76.4694059373082,76.4620481608776,1076885.49464038
76.4694059373082,76.4694059373082,1076922.31298375
76.4767678644531,76.4694059373082,1076959.08202379
76.484133942312,76.4767678644531,1076959.08202379
76.484133942312,76.484133942312,1076995.80176049
76.3,76.484133942312,1077032.47219386
76.3,76.3,1077032.47219386
76.4988785501723,76.3,1077069.0933239
76.5062570801737,76.4988785501723,1077069.0933239
76.5136397608892,76.5062570801737,1077105.6651506
76.5210265923189,76.5136397608892,1077142.18767398
76.5210265923189,76.5210265923189,1077178.66089401
76.5210265923189,76.5210265923189,1077215.08481072
76.5284175744627,76.5210265923189,1077215.08481072
76.5358127073206,76.5284175744627,1077215.08481072
76.5432119908927,76.5358127073206,1077251.45942409
76.5506154251789,76.5432119908927,1077287.78473413
76.5580230101793,76.5506154251789,1077324.06074084
76.5580230101793,76.5580230101793,1077360.28744421
76.5580230101793,76.5580230101793,1077396.46484425
76.5654347458938,76.5580230101793,1077396.46484425
76.5728506323225,76.5654347458938,1077396.46484425
76.5802706694652,76.5728506323225,1077432.59294095
76.5876948573222,76.5802706694652,1077468.67173433
76.5876948573222,76.5876948573222,1077504.70122437
76.5876948573222,76.5876948573222,1077540.68141107
76.5876948573222,76.5876948573222,1077540.68141107
76.5951231958933,76.5876948573222,1077540.68141107
76.6025556851785,76.5951231958933,1077540.68141107
76.6099923251779,76.6025556851785,1077576.61229445
76.6174331158914,76.6099923251779,1077612.49387449
76.624878057319,76.6174331158914,1077648.3261512
76.624878057319,76.624878057319,1077684.10912457
76.624878057319,76.624878057319,1077719.84279461
76.6323271494608,76.624878057319,1077719.84279461
76.6397803923167,76.6323271494608,1077719.84279461
77.5,76.6397803923167,1077755.52716132
76.654699330171,77.5,1077791.1622247
76.6621650251694,76.654699330171,1077826.74798474
76.6621650251694,76.6621650251694,1077862.28444145
76.6621650251694,76.6621650251694,1077897.77159482
76.6696348708819,76.6621650251694,1077897.77159482
76.6771088673085,76.6696348708819,1077897.77159482
76.6845870144493,76.6771088673085,1077933.20944487
76.6920693123043,76.6845870144493,1077968.59799157
76.6995557608733,76.6920693123043,1078003.93723495
76.6995557608733,76.6995557608733,1078039.22717499
76.6995557608733,76.6995557608733,1078074.4678117
76.7070463601565,76.6995557608733,1078074.4678117
76.7145411101539,76.7070463601565,1078074.4678117
76.7220400108654,76.7145411101539,1078109.65914508
76.729543062291,76.7220400108654,1078144.80117512
76.7370502644308,76.729543062291,1078179.89390183
76.7370502644308,76.7370502644308,1078214.93732521
76.7370502644308,76.7370502644308,1078249.93144526
76.7445616172847,76.7370502644308,1078249.93144526
76.7520771208528,76.7445616172847,1078249.93144526
76.759596775135,76.7520771208528,1078284.87626197
76.7671205801313,76.759596775135,1078319.77177535
76.7746485358418,76.7671205801313,1078354.61798539
76.7746485358418,76.7746485358418,1078389.4148921
76.7746485358418,76.7746485358418,1078424.16249548
76.7821806422665,76.7746485358418,1078424.16249548
76.7897168994052,76.7821806422665,1078424.16249548
76.7972573072581,76.7897168994052,1078458.86079553
76.8048018658252,76.7972573072581,1078493.50979224
77.9,76.8048018658252,1078528.10948562
77.9,77.9,1078562.65987566
77.9,77.9,1078597.16096238
76.8199034351018,77.9,1078597.16096238
76.8274604458112,76.8199034351018,1078597.16096238
76.8350216072349,76.8274604458112,1078631.61274576
76.8425869193726,76.8350216072349,1078666.0152258
76.8501563822245,76.8425869193726,1078700.36840252
76.8501563822245,76.8501563822245,1078734.6722759
76.8501563822245,76.8501563822245,1078768.92684594
76.8577299957906,76.8501563822245,1078768.92684594
76.8653077600708,76.8577299957906,1078768.92684594
76.8728896750651,76.8653077600708,1078803.13211266
76.8804757407736,76.8728896750651,1078837.28807604
76.8880659571962,76.8804757407736,1078871.39473609
76.8880659571962,76.8880659571962,1078905.4520928
76.8880659571962,76.8880659571962,1078939.46014618
76.895660324333,76.8880659571962,1078939.46014618
76.9032588421839,76.895660324333,1078939.46014618
76.9108615107489,76.9032588421839,1078973.41889623
76.9184683300281,76.9108615107489,1079007.32834295
76.9260793000214,76.9184683300281,1079041.18848633
76.9260793000214,76.9260793000214,1079074.99932638
76.9260793000214,76.9260793000214,1079108.76086309
76.9336944207289,76.9260793000214,1079108.76086309
76.9336944207289,76.9336944207289,1079108.76086309
76.9336944207289,76.9336944207289,1079142.47309648
76.9413136921505,76.9336944207289,1079142.47309648
76.9489371142863,76.9413136921505,1079142.47309648
76.9489371142863,76.9489371142863,1079176.13602653
76.9489371142863,76.9489371142863,1079209.74965324
78.4,76.9489371142863,1079209.74965324
78.4,78.4,1079209.74965324
76.9641964107002,78.4,1079243.0
76.9718322849784,76.9641964107002,1079243.0
76.9794723099707,76.9718322849784,1079276.82899668
76.9794723099707,76.9794723099707,1079310.29471339
76.9794723099707,76.9794723099707,1079343.71112678
76.9871164856772,76.9794723099707,1079343.71112678
76.9947648120978,76.9871164856772,1079343.71112678
77.0024172892326,76.9947648120978,1079377.07823683
77.0100739170815,77.0024172892326,1079410.39604355
77.0177346956445,77.0100739170815,1079443.66454693
77.0177346956445,77.0177346956445,1079476.88374698
77.0177346956445,77.0177346956445,1079510.0536437
77.0253996249217,77.0177346956445,1079510.0536437
77.033068704913,77.0253996249217,1079510.0536437
77.0407419356185,77.033068704913,1079543.17423709
77.0484193170381,77.0407419356185,1079576.24552714
77.0561008491718,77.0484193170381,1079609.26751386
77.0561008491718,77.0561008491718,1079642.24019724
77.0561008491718,77.0561008491718,1079675.16357729
77.0637865320197,77.0561008491718,1079675.16357729
77.0714763655817,77.0637865320197,1079675.16357729
77.0791703498579,77.0714763655817,1079708.03765401
77.0868684848482,77.0791703498579,1079740.8624274
77.0945707705527,77.0868684848482,1079773.63789745
77.0945707705527,77.0945707705527,1079806.36406417
77.0945707705527,77.0945707705527,1079839.04092756
77.1022772069713,77.0945707705527,1079839.04092756
77.109987794104,77.1022772069713,1079839.04092756
77.1177025319509,77.109987794104,1079871.66848761
77.9,77.1177025319509,1079904.24674434
77.1331444597871,77.9,1079936.77569772
77.1331444597871,77.1331444597871,1079969.25534778
77.1331444597871,77.1331444597871,1080001.6856945
77.1408716497764,77.1331444597871,1080001.6856945
77.1486029904798,77.1408716497764,1080001.6856945
77.1563384818974,77.1486029904798,1080034.06673789
77.1563384818974,77.1563384818974,1080066.39847794
77.1563384818974,77.1563384818974,1080098.68091466
77.1563384818974,77.1563384818974,1080098.68091466
77.1563384818974,77.1563384818974,1080098.68091466
77.1640781240292,77.1563384818974,1080098.68091466
77.171821916875,77.1640781240292,1080098.68091466
77.179569860435,77.171821916875,1080130.91404805
77.1873219547092,77.179569860435,1080163.09787811
77.1950781996975,77.1873219547092,1080195.23240483
77.1950781996975,77.1950781996975,1080227.31762822
77.1950781996975,77.1950781996975,1080259.35354828
77.2028385954,77.1950781996975,1080259.35354828
77.2106031418165,77.2028385954,1080259.35354828
77.2183718389473,77.2106031418165,1080291.340165
77.2261446867921,77.2183718389473,1080323.27747839
77.2339216853512,77.2261446867921,1080355.16548844
77.2339216853512,77.2339216853512,1080387.00419517
77.2339216853512,77.2339216853512,1080418.79359856
77.2417028346243,77.2339216853512,1080418.79359856
77.2494881346116,77.2417028346243,1080418.79359856
77.257277585313,77.2494881346116,1080450.53369862
77.2650711867286,77.257277585313,1080482.22449534
79.0,77.2650711867286,1080513.86598873
79.0,79.0,1080545.45817879
79.0,79.0,1080577.00106551
77.2806708417022,79.0,1080577.00106551
77.2884768952602,77.2806708417022,1080577.00106551
77.2962870995324,77.2884768952602,1080608.49464891
77.3041014545187,77.2962870995324,1080639.93892896
77.3119199602191,77.3041014545187,1080671.33390569
77.3119199602191,77.3119199602191,1080702.67957908
77.3119199602191,77.3119199602191,1080733.97594914
77.3197426166337,77.3119199602191,1080733.97594914
77.3275694237624,77.3197426166337,1080733.97594914
77.3354003816052,77.3275694237624,1080765.22301587
77.3432354901622,77.3354003816052,1080796.42077926
77.3510747494334,77.3432354901622,1080827.56923932
77.3510747494334,77.3510747494334,1080858.66839605
77.3510747494334,77.3510747494334,1080889.71824944
77.3589181594187,77.3510747494334,1080889.71824944
77.3667657201181,77.3589181594187,1080889.71824944
77.3746174315317,77.3667657201181,1080920.7187995
77.3824732936594,77.3746174315317,1080951.67004623
77.3824732936594,77.3824732936594,1080982.57198962
77.3824732936594,77.3824732936594,1081013.42462968
77.3824732936594,77.3824732936594,1081013.42462968
77.3824732936594,77.3824732936594,1081013.42462968
77.3903333065012,77.3824732936594,1081013.42462968
77.3981974700572,77.3903333065012,1081013.42462968
77.4060657843274,77.3981974700572,1081044.22796641
77.4139382493116,77.4060657843274,1081074.9819998
77.4139382493116,77.4139382493116,1081105.68672987
77.4139382493116,77.4139382493116,1081136.34215659
79.0,77.4139382493116,1081136.34215659
77.4296956314226,79.0,1081136.34215659
77.4375805485493,77.4296956314226,1081166.94827999
77.4454696163902,77.4375805485493,1081197.50510005
77.4454696163902,77.4454696163902,1081228.01261678
77.4454696163902,77.4454696163902,1081258.47083018
77.4454696163902,77.4454696163902,1081258.47083018
77.4533628349452,77.4454696163902,1081258.47083018
77.4612602042143,77.4533628349452,1081258.47083018
77.4691617241976,77.4612602042143,1081288.87974024
77.477067394895,77.4691617241976,1081319.23934697
77.4849772163066,77.477067394895,1081349.54965036
77.4849772163066,77.4849772163066,1081379.81065043
77.4849772163066,77.4849772163066,1081410.02234716
77.4928911884323,77.4849772163066,1081410.02234716
77.5008093112721,77.4928911884323,1081410.02234716
77.5087315848261,77.5008093112721,1081440.18474055
77.5166580090942,77.5087315848261,1081470.29783062
77.5245885840765,77.5166580090942,1081500.36161735
77.5245885840765,77.5245885840765,1081530.37610075
77.5245885840765,77.5245885840765,1081560.34128081
77.5325233097729,77.5245885840765,1081560.34128081
77.5404621861834,77.5325233097729,1081560.34128081
77.5484052133081,77.5404621861834,1081590.25715754
77.556352391147,77.5484052133081,1081620.12373094
77.5643037197,77.556352391147,1081649.94100101
77.5643037197,77.5643037197,1081679.70896774
77.5643037197,77.5643037197,1081709.42763114
77.5722591989671,77.5643037197,1081709.42763114
77.5802188289483,77.5722591989671,1081709.42763114
79.5,77.5802188289483,1081739.0969912
79.5,79.5,1081768.71704793
77.5961505410533,79.5,1081798.28780133
77.5961505410533,77.5961505410533,1081798.28780133
77.5961505410533,77.5961505410533,1081827.8092514
77.604122623177,77.5961505410533,1081827.8092514
77.6120988560148,77.604122623177,1081827.8092514
77.6200792395668,77.6120988560148,1081857.28139813
77.6280637738329,77.6200792395668,1081886.70424153
77.6360524588131,77.6280637738329,1081916.0777816
77.6360524588131,77.6360524588131,1081945.40201833
77.6360524588131,77.6360524588131,1081974.67695173
77.6360524588131,77.6360524588131,1081974.67695173
77.6440452945075,77.6360524588131,1081974.67695173
77.6520422809161,77.6440452945075,1081974.67695173
77.6600434180388,77.6520422809161,1082003.9025818
77.6680487058756,77.6600434180388,1082033.07890854
77.6680487058756,77.6680487058756,1082062.20593194
77.6680487058756,77.6680487058756,1082091.283652
77.6760581444266,77.6680487058756,1082091.283652
77.6840717336917,77.6760581444266,1082091.283652
77.6920894736709,77.6840717336917,1082120.31206874
77.7001113643643,77.6920894736709,1082149.29118214
77.7081374057719,77.7001113643643,1082178.22099221
77.7081374057719,77.7081374057719,1082207.10149894
77.7081374057719,77.7081374057719,1082235.93270235
77.7161675978935,77.7081374057719,1082235.93270235
77.7242019407293,77.7161675978935,1082235.93270235
77.7322404342793,77.7242019407293,1082264.71460242
77.7402830785434,77.7322404342793,1082293.44719915
77.7483298735216,77.7402830785434,1082322.13049256
79.7,77.7483298735216,1082350.76448263
79.7,79.7,1082379.34916936
77.7644359156206,79.7,1082407.88455276
77.7724951627412,77.7644359156206,1082407.88455276
77.7805585605761,77.7724951627412,1082436.37063284
77.788626109125,77.7805585605761,1082464.80740957
77.7966978083881,77.788626109125,1082493.19488298
77.7966978083881,77.7966978083881,1082521.53305305
77.7966978083881,77.7966978083881,1082549.82191979
77.7966978083881,77.7966978083881,1082549.82191979
77.8047736583653,77.7966978083881,1082549.82191979
77.8128536590567,77.8047736583653,1082549.82191979
77.8209378104623,77.8128536590567,1082578.06148319
77.8290261125819,77.8209378104623,1082606.25174326
77.8290261125819,77.8290261125819,1082634.3927
77.8290261125819,77.8290261125819,1082662.48435341
77.8371185654157,77.8290261125819,1082662.48435341
77.8452151689637,77.8371185654157,1082662.48435341
77.8533159232258,77.8452151689637,1082690.52670348
77.861420828202,77.8533159232258,1082718.51975022
77.8695298838924,77.861420828202,1082746.46349362
77.8695298838924,77.8695298838924,1082774.35793369
77.8695298838924,77.8695298838924,1082802.20307043
77.8776430902969,77.8695298838924,1082802.20307043
77.8857604474155,77.8776430902969,1082802.20307043
77.8938819552483,77.8857604474155,1082829.99890384
77.9020076137953,77.8938819552483,1082857.74543391
77.9101374230564,77.9020076137953,1082885.44266065
77.9101374230564,77.9101374230564,1082913.09058406
77.9101374230564,77.9101374230564,1082940.68920414
80.4,77.9101374230564,1082940.68920414
80.4,80.4,1082940.68920414
77.926409493721,80.4,1082968.23852088
77.9345517551245,77.926409493721,1082968.23852088
77.9426981672422,77.9345517551245,1082995.73853428
77.9426981672422,77.9426981672422,1083023.18924436
77.9426981672422,77.9426981672422,1083050.58831764
77.9508487300739,77.9426981672422,1083050.58831764
77.9590034436199,77.9508487300739,1083050.58831764
77.96716230788,77.9590034436199,1083077.92175336
77.9753253228542,77.96716230788,1083105.18721807
77.9834924885426,77.9753253228542,1083132.38471177
77.9834924885426,77.9834924885426,1083159.51423444
77.9834924885426,77.9834924885426,1083186.57578611
77.9916638049451,77.9834924885426,1083186.57578611
77.9998392720617,77.9916638049451,1083186.57578611
78.0080188898925,77.9998392720617,1083213.56936675
78.0162026584374,78.0080188898925,1083240.49497638
78.0243905776965,78.0162026584374,1083267.35261499
78.0243905776965,78.0243905776965,1083294.14228259
78.0243905776965,78.0243905776965,1083320.86397917
78.0325826476697,78.0243905776965,1083320.86397917
78.0407788683571,78.0325826476697,1083320.86397917
78.0489792397586,78.0407788683571,1083347.51770473
78.0571837618742,78.0489792397586,1083374.10345928
78.065392434704,78.0571837618742,1083400.62124282
78.065392434704,78.065392434704,1083427.07105533
78.065392434704,78.065392434704,1083453.45289683
78.0736052582479,78.065392434704,1083453.45289683
78.081822232506,78.0736052582479,1083453.45289683
78.0900433574782,78.081822232506,1083479.76676732
81.0,78.0900433574782,1083506.01266679
78.1064980595651,81.0,1083532.19059524
78.1064980595651,78.1064980595651,1083558.30055267
78.1064980595651,78.1064980595651,1083584.34253909
78.1147316366797,78.1064980595651,1083584.34253909
78.1229693645085,78.1147316366797,1083584.34253909
78.1229693645085,78.1229693645085,1083610.3165545
78.1312112430514,78.1229693645085,1083636.22259889
78.1394572723085,78.1312112430514,1083636.22259889
78.1394572723085,78.1394572723085,1083662.06067226
78.1394572723085,78.1394572723085,1083687.83077462
78.1477074522797,78.1394572723085,1083687.83077462
78.155961782965,78.1477074522797,1083687.83077462
78.1642202643645,78.155961782965,1083713.53290595
78.1724828964781,78.1642202643645,1083739.16706628
78.1807496793059,78.1724828964781,1083764.73325559
78.1807496793059,78.1807496793059,1083790.23147388
78.1807496793059,78.1807496793059,1083815.66172115
78.1890206128478,78.1807496793059,1083815.66172115
78.1972956971039,78.1890206128478,1083815.66172115
78.2055749320741,78.1972956971039,1083841.02399741
78.2138583177584,78.2055749320741,1083866.31830266
78.2221458541569,78.2138583177584,1083891.54463688
78.2221458541569,78.2221458541569,1083916.7030001
78.2221458541569,78.2221458541569,1083941.79339229
78.2304375412695,78.2221458541569,1083941.79339229
78.2387333790963,78.2304375412695,1083941.79339229
78.2470333676372,78.2387333790963,1083966.81581347
78.2553375068923,78.2470333676372,1083991.77026363
78.2636457968615,78.2553375068923,1084016.65674278
78.2636457968615,78.2636457968615,1084041.47525091
79.7,78.2636457968615,1084066.22578803
78.2802748289423,79.7,1084066.22578803
78.2885955710539,78.2802748289423,1084090.90835413
78.2969204638797,78.2885955710539,1084115.52294921
78.3052495074196,78.2969204638797,1084140.06957328
78.3135827016736,78.3052495074196,1084164.54822633
78.3135827016736,78.3135827016736,1084188.95890836
78.3135827016736,78.3135827016736,1084213.30161938
78.3219200466418,78.3135827016736,1084213.30161938
78.3302615423241,78.3219200466418,1084213.30161938
78.3386071887206,78.3302615423241,1084237.57635938
78.3469569858312,78.3386071887206,1084261.78312837
78.355310933656,78.3469569858312,1084285.92192634
78.355310933656,78.355310933656,1084309.9927533
78.355310933656,78.355310933656,1084333.99560923
78.355310933656,78.355310933656,1084333.99560923
78.3636690321949,78.355310933656,1084333.99560923
78.3720312814479,78.3636690321949,1084333.99560923
78.3803976814151,78.3720312814479,1084357.93049416
78.3887682320964,78.3803976814151,1084381.79740806
78.3887682320964,78.3887682320964,1084405.59635095
78.3887682320964,78.3887682320964,1084429.32732283
78.3971429334919,78.3887682320964,1084429.32732283
78.4055217856015,78.3971429334919,1084429.32732283
78.4139047884252,78.4055217856015,1084452.99032369
78.4222919419631,78.4139047884252,1084476.58535353
78.4306832462152,78.4222919419631,1084500.11241236
78.4306832462152,78.4306832462152,1084523.57150016
78.4306832462152,78.4306832462152,1084546.96261696
78.4390787011813,78.4306832462152,1084546.96261696
78.6,78.4390787011813,1084546.96261696
78.6,78.6,1084570.28576274
78.4558820632561,78.6,1084593.5409375
78.4642899703647,78.4558820632561,1084593.5409375
78.4642899703647,78.4642899703647,1084616.72814124
78.4642899703647,78.4642899703647,1084639.84737397
78.4727020281875,78.4642899703647,1084639.84737397
78.4727020281875,78.4727020281875,1084639.84737397
